freq,psd_x,psd_y,psd_z,psd_xyz
110.0,2.572e+04,2.327e+06,8.415e+03,2.361e+06
111.6,1.882e+04,2.011e+06,7.471e+03,2.038e+06
113.2,1.094e+04,1.785e+06,7.708e+03,1.804e+06
114.8,5.071e+03,1.577e+06,8.332e+03,1.590e+06
116.3,4.041e+03,1.296e+06,8.876e+03,1.309e+06
117.9,1.215e+04,1.061e+06,7.549e+03,1.080e+06
119.5,2.516e+04,9.221e+05,4.510e+03,9.518e+05
121.1,3.368e+04,8.090e+05,2.260e+03,8.450e+05
122.6,3.476e+04,6.962e+05,1.301e+03,7.323e+05
124.2,3.327e+04,5.830e+05,1.267e+03,6.176e+05
125.8,3.295e+04,4.907e+05,1.480e+03,5.252e+05
127.3,3.649e+04,4.403e+05,1.558e+03,4.784e+05
128.9,4.265e+04,4.303e+05,1.097e+03,4.741e+05
130.5,5.825e+04,4.085e+05,9.111e+02,4.676e+05
132.1,6.364e+04,3.477e+05,1.098e+03,4.125e+05
133.6,3.498e+04,1.103e+05,6.983e+02,1.459e+05
135.2,2.377e+04,1.683e+04,4.789e+02,4.108e+04
136.8,2.244e+04,1.404e+04,4.011e+02,3.688e+04
138.3,2.234e+04,1.373e+04,3.833e+02,3.646e+04
139.9,2.036e+04,1.297e+04,3.893e+02,3.372e+04
141.5,1.881e+04,1.238e+04,4.504e+02,3.165e+04
143.1,1.877e+04,1.204e+04,4.629e+02,3.127e+04
144.6,1.762e+04,1.303e+04,4.411e+02,3.110e+04
146.2,1.547e+04,1.389e+04,4.478e+02,2.981e+04
147.8,1.583e+04,1.369e+04,4.358e+02,2.996e+04
149.4,1.595e+04,1.412e+04,4.192e+02,3.049e+04
150.9,1.516e+04,1.504e+04,4.707e+02,3.067e+04
152.5,2.833e+04,1.595e+04,5.019e+02,4.479e+04
154.1,3.503e+04,2.291e+04,5.242e+02,5.846e+04
155.6,2.333e+04,2.787e+04,5.697e+02,5.177e+04
157.2,2.677e+04,3.216e+04,5.570e+02,5.949e+04
158.8,4.464e+04,3.174e+04,5.568e+02,7.693e+04
160.4,1.044e+05,2.873e+04,7.235e+02,1.338e+05
161.9,1.396e+05,3.039e+04,9.298e+02,1.709e+05
163.5,1.195e+05,3.563e+04,9.917e+02,1.561e+05
165.1,9.218e+04,3.203e+04,9.192e+02,1.251e+05
166.6,6.947e+04,3.429e+04,8.664e+02,1.046e+05
168.2,6.800e+04,4.574e+04,8.729e+02,1.146e+05
169.8,5.819e+04,5.236e+04,8.150e+02,1.114e+05
171.4,4.760e+04,4.436e+04,8.778e+02,9.284e+04
172.9,5.651e+04,3.148e+04,7.900e+02,8.879e+04
174.5,5.977e+04,3.486e+04,7.398e+02,9.537e+04
176.1,5.918e+04,4.648e+04,9.330e+02,1.066e+05
177.6,5.853e+04,5.099e+04,9.990e+02,1.105e+05
179.2,5.736e+04,6.106e+04,9.551e+02,1.194e+05
180.8,5.564e+04,8.201e+04,9.689e+02,1.386e+05
182.4,5.443e+04,1.024e+05,8.079e+02,1.576e+05
183.9,5.108e+04,1.328e+05,8.229e+02,1.847e+05
185.5,4.326e+04,1.310e+05,8.077e+02,1.751e+05
187.1,3.404e+04,8.902e+04,7.784e+02,1.238e+05
188.7,2.689e+04,7.403e+04,6.125e+02,1.015e+05
190.2,2.107e+04,6.920e+04,5.836e+02,9.086e+04
191.8,1.676e+04,6.410e+04,6.415e+02,8.150e+04
193.4,1.524e+04,6.020e+04,5.840e+02,7.602e+04
194.9,1.448e+04,6.264e+04,5.183e+02,7.763e+04
196.5,1.607e+04,6.361e+04,4.444e+02,8.013e+04
198.1,1.808e+04,5.945e+04,6.237e+02,7.815e+04
199.7,1.809e+04,5.539e+04,6.967e+02,7.418e+04
